,Links
160,https://citycenter.jo/gaming/gaming-cpu-and-processor/processors-desktops/intel-new-14gen-core-i7-14700k-16-cores-up-to-5-6-ghz-l2-l3-61mb-cache-w-integrated-graphics-unlocked-box
161,https://citycenter.jo/gaming/gaming-gaming-pcs/cc-power-5070ti-108-gaming-pc-14gen-intel-core-i7-20-cores-w-nvidia-rtx-5070-ti-16gb-ddr7-advanced-air-cooler
162,https://citycenter.jo/computer-hardware/synology-8tb-hat3300-plus-series-sata-iii-3-5-internal-nas-hdd
163,https://citycenter.jo/gaming/gaming-motherboard/msi-pro-b760m-e-ddr4-intel-13th-gen-motherboard-pcie-4-0-ddr4-1xm-2-gen4-x4-pcie-4-0-mainboard
164,https://citycenter.jo/gaming/gaming-storage-drive/ssds/internal-ssds/wd-black-1tb-sn850x-nvme-gaming-ssd-w-heatsink-works-with-playstation-5-gen4-pcie-up-to-7-300-mb-s
165,https://citycenter.jo/computer-hardware-peripherals/peripherals-cable/lenovo-4x90m42956-usb-type-c-to-vga-plug-and-play-converter-cable-adaptor-black
166,https://citycenter.jo/gaming/gaming-peripherals/mouse-pad/msi-agility-gd70-gaming-mouse-pad
167,https://citycenter.jo/computer-hardware-peripherals/peripherals-keyboard/logitech-g-pro-mechanical-ultra-portable-tenkeyless-design-detachable-usb-cable-lightsync-rgb-backlit-keys-league-of-legends-edition
168,https://citycenter.jo/pc-and-laptops/pc-and-laptops-tablet-pc/apple-ipad-9th-generation-late-2021-10-2-256gb-wifi-silver
169,https://citycenter.jo/computer-hardware/components-case-and-chassis/mid-tower-case/xigmatek-aquarius-s-rgb-front-left-tempered-glass-black
170,https://citycenter.jo/computer-hardware/components-case-and-chassis/mid-tower-case/asus-tuf-gaming-gt301-zaku-ii-edition-aura-addressable-rgb-fans
171,https://citycenter.jo/gaming/gaming-peripherals/cable/promate-powerbolt240-2m-usb-c-cable-ultra-fast-240w-power-delivery-thunderbolt-3-w-8k-display-nylon-braided-2m-cord-40gbps-transfer-speed-black
172,https://citycenter.jo/gaming/gaming-storage-drive/kingston-sdcs3-128gb-canvas-select-plus-microsdxc-card-up-to-150mb-s-a1-class-10-uhs-i-with-adapter
173,https://citycenter.jo/pc-and-laptops/software/software-anti-virus-and-utility/symantec-pc-tools-norton-internet-security-3-user
174,https://citycenter.jo/gaming/gaming-gaming-laptops/asus-rog-strix-g18-2024-g814jir-new-14gen-intel-core-i9-14900hx-24-cores-w-nvidia-rtx-4070-8gb-ddr6-18-2-5k-ips-240hz-display-eclipse-gray
175,https://citycenter.jo/gaming/gaming-peripherals/mouse/wireless-mouse-mouse/logitech-signature-m650-large-2-year-battery-silent-wireless-bluetooth-multi-device-compatibility
176,https://citycenter.jo/computer-hardware-peripherals/peripherals-power-protection-and-ups/promate-gegatower-60w-14-in-1-multiport-60w-usb-c-tower-hub-3-5gbps-usb-c-ports-4-5gbps-usb-a-ports-2-ultra-fast-charging-pd48w-usb-c-3-0-port-fast-qc-3-0-on-off-switches-plug-and-play
177,https://citycenter.jo/computer-hardware-peripherals/logitech-signature-plus-m750-wireless-mouse-for-small-to-medium-hands-smartwheel-bluetooth-multi-device-24-month-battery-silent-clicks-customizable-side-buttons-contoured-shape-graphite
178,https://citycenter.jo/computer-hardware-peripherals/peripherals-keyboard/hyperx-alloy-origins-60-small-rgb-mechanical-double-shot-pbt-keycaps-us-layout-hyperx-tactile-aqua-switch
179,https://citycenter.jo/peripherals-printer-and-scanner/printer-and-scanner-multifunction-printer/multifunction-printer-laser-printer/laser-printer-color/color-4-one-fax-print-copy-scan
180,https://citycenter.jo/electronics/electronics-point-sale/point-sale-barcode-scanner/datalogic-quickscan-qd2430-handheld-barcode-scanner-kit-cable-connectivity-1d-2d-black
181,https://citycenter.jo/computer-hardware/components-case-and-chassis/lian-li-lancool-207-mid-tower-case-2x-140mm-2x-120mm-pre-installed-fan-up-to-360mm-radiator-8x-fan-support-steel-4mm-tempered-glass-support-black
182,https://citycenter.jo/gaming/gaming-peripherals/power-protection-upss/anker-prime-power-bank-12-000-mah-2-port-usb-type-c-portable-charger-with-130w-output-smart-digital-display-black
183,https://citycenter.jo/gaming/gaming-storage-drive/hard-drives/wd-gold-14tb-enterprise-class-hdd-7200-rpm-256-mb-cache
184,https://citycenter.jo/computer-hardware-peripherals/peripherals-mouse/razer-viper-v3-hyperspeed-wireless-esports-82g-lightweight-30k-dpi-optical-sensor-up-to-280-hr-battery-life-mechanical-switches-gen-2
185,https://citycenter.jo/computer-hardware-peripherals/peripherals-power-protection-and-ups/ldnio-sew4485-2500w-european-power-strip-with-4-eu-sockets-4-usb-15w-wireless-charger-supports-pd-qc3-0-pps-fast-charging-desk-vertical-charging-station-with-timer-switch-for-iphone-16-15-14-pro-max-ipad-pro-and-macbook-pro-eu-plug
186,https://citycenter.jo/computer-hardware/components-video-card?page=10
187,https://citycenter.jo/gaming/gaming-peripherals/cable/aux-cable-adapter
188,https://citycenter.jo/gaming/gaming-peripherals/mouse/wire/logitech-g705-bluetooth-wireless-customizable-lightsync-rgb-lighting-lightspeed-for-pc-mac-laptop-white-mist
189,https://citycenter.jo/pc-and-laptops/laptop-accessories-laptop-and-desktop/ugreen-cm251-hub-usb-type-c-to-4k-hdmi-thunderbolt-3-100w-power-delivery-3-usb-3-0-port-adapter-dock-station-for-macbook-air-m1-2020-2019-2018-macbook-pro-m1-2019-2018-2017-silver
190,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/touch-screen-laptops/dell-new-latitude-5340-2023-intel-core-i5-13gen-10-core-world-s-lightest-business-class-touch-2-in-1-laptop-military-grade-gray
191,https://citycenter.jo/gaming/gaming-peripherals/wireless-pointer
192,https://citycenter.jo/gaming/gaming-peripherals/gaming-accessories/razer-mouse-bungee-v2-mouse-cord-management
193,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops?page=12
194,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/lightweight-laptop/lenovo-new-thinkpad-t14s-gen-4-2023-13gen-intel-core-i7-10-cores-carbon-fiber-ultralight-w-all-day-battery-support-up-to-3-monitor
195,https://citycenter.jo/gaming/gaming-memory-ram/gskill-trident-z5-neo-amd-expo-rgb-series-32gb-2-x-16gb-pc-ram-ddr5-6000-desktop-memory-black
196,https://citycenter.jo/gaming/gaming-monitor/samsung-odyssey-g6-g60sf-27-oled-2k-qhd-500hz-0-03ms-hdr10-g-sync-compatible-anti-glare-sleek-metal-hdmi-2-1-w-adjustable-stand
197,https://citycenter.jo/computer-hardware/components-hard-drive/wd-12tb-wd-purple-pro-surveillance-hard-drive-3-5-sata-7200-rpm-512-mb-cache
198,https://citycenter.jo/gaming/gaming-storage-drive/ssds/external-ssds/samsung-t5-evo-8tb-portable-external-ssd-usb-3-2-gen-1-seq-read-speeds-up-to-460mb-s-for-gaming-content-creation-black
199,https://citycenter.jo/computer-hardware-peripherals/peripherals-mouse/mouse-wireless?page=2
200,https://citycenter.jo/computer-hardware-audio/audio-sound-card/creative-labs-sound-blaster-play-3-usb-sound-adapter-for-windows-mac
201,https://citycenter.jo/computer-hardware/components-case-and-chassis/thermaltake-cte-e600-mx-e-atx-case-centralized-thermal-efficiency-design-3way-floating-gpu-mounting-bracket-w-400mm-pcie4-riser-cable-black
202,https://citycenter.jo/gaming/gaming-peripherals/mouse/asus-p713-rog-harpe-ace-aim-lab-edition-wireless-gaming-mouse-88-hour-battery-life-speednova-technology-36000-dpi-sensor-70m-click-durability-1000hz-rolling-rate-black
203,https://citycenter.jo/gaming/gaming-gaming-pcs/custom-gaming-pcs/and-power-system/cc-power-5070-108-gaming-pc-new-9gen-amd-ryzen-9-9950x-16-cores-w-nvidia-rtx-5070-12gb-ddr7-w-ddr5-memory-liquid-cooler
204,https://citycenter.jo/gaming/gaming-peripherals/printer-scanner/canon-pixma-g3430-ink-tank-all-in-one-wireless-multi-function-machine-copy-print-scan-photo-black
205,https://citycenter.jo/gaming/gaming-diy-water-cooling/fittings
206,https://citycenter.jo/gaming/gaming-storage-drive/samsung-pro-ultimate-full-size-512gb-sdxc-memory-card-up-to-200-mb-s-4k-uhd-uhs-i-c10-u3-v30-a2-for-dslr-mirrorless-cameras-pcs
207,https://citycenter.jo/gaming/gaming-peripherals/cable/ugreen-displayport-cable-to-displayport-4k-60hz-2k-144hz-dp-cable-1-2-male-to-male-supports-graphics-card-pc-tv-projector-monitor-etc-5-meters-cable-length-black
208,https://citycenter.jo/gaming/gaming-peripherals/power-protection-upss/ups/eaton-1100va-660w-line-interactive-ups-with-avr
209,https://citycenter.jo/computer-hardware/components-case-and-chassis/mid-tower-case/in-win-904-plus-black-aluminum-tempered-glass
210,https://citycenter.jo/computer-hardware/components-power-supply/cooler-master-mwe-gold-1250-v2-atx3-0-fully-modular-1250w-80-gold-quiet-140mm-fdb-fan-2-eps-connectors-high-temperature-resilience
211,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/business-laptop/lenovo-thinkpad-t14s-gen-4-new-ryzen-7-pro-7gen-8-core-ai-mobile-processors-heavy-lifter-in-a-lightweight-chassis-w-touch-screen
212,https://citycenter.jo/gaming/gaming-storage-drive/ssds/samsung-t5-evo-8tb-portable-external-ssd-usb-3-2-gen-1-seq-read-speeds-up-to-460mb-s-for-gaming-content-creation-black
213,https://citycenter.jo/computer-hardware/computer-hardware-monitor-and-display/samsung-32-inch-m8-m80d-series-4k-uhd-smart-monitor-with-streaming-tv-speakers-hdr10-ai-upscaling-usb-c-ergonomic-stand-slimfit-camera-gaming-hub
214,https://citycenter.jo/gaming/gaming-memory-ram/kingston-hyperx-4gb-kit-ddr3-1600mhz
215,https://citycenter.jo/gaming/gaming-cpu-and-processor/processors-desktops/amd-ryzen-9-9900x-12-core-4-4ghz-5-6-ghz-max-boost-76mb-cache-am5-desktop-processor-tray
216,https://citycenter.jo/gaming/gaming-peripherals/mouse/wire/logitech-g502-hero-wired-hero-sensor-25-600-dpi-rgb-adjustable-weights-11-programmable-buttons-on-board-memory-for-pc-mac
217,https://citycenter.jo/gaming/gaming-storage-drive/ssds/kingston-ironkey-vault-privacy-80-7-6tb-external-ssd-type-c-xts-aes-encrypted-touch-screen-fips-197
218,https://citycenter.jo/peripherals-printer-and-scanner/print-only/canon-i-sensys-lbp122dw-laser-mono-printer-duplex-wireless-usb-network-interface-for-windows-mac-linux-black
219,https://citycenter.jo/gaming/gaming-cases/cases-mid-tower-case/asus-rog-hyperion-gr701-eatx-full-tower-case-semi-open-structure-tool-free-side-panels-up-to-2-x-420mm-built-in-graphics-card-holde-usb-type-c
220,https://citycenter.jo/gaming/gaming-peripherals/cable/usb-cable/mcdodo-ca-3310-series-240w-type-c-to-type-c-pd3-1-fast-charging-data-sync-cable-1-2m-black
221,https://citycenter.jo/computer-hardware/components-cpu-and-processor?page=2
222,https://citycenter.jo/computer-hardware/components-motherboard/desktop-amd-platform/gigabyte-b650m-aorus-elite-ax-ice-micro-atx-am5-motherboard-amd-b650-chipset-4x-ddr5-dimm-slots-up-to-256gb-max-memory-1x-pcie-4-0-x16-slot-2x-m-2-slots-white
223,https://citycenter.jo/pc-and-laptops/mcdodo-tb-7821-angle-adjustment-stand-360-degree-rotation-for-phone-and-tablet-black
224,https://citycenter.jo/gaming/gaming-gaming-pcs/custom-gaming-pcs/cc-power-9070xt-108-gaming-pc-new-9gen-amd-ryzen-7-9800x3d-8-cores-w-amd-radeon-rx-9070-xt-16gb-gddr6-liquid-cooler
225,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/asus-rog-strix-g16-2025-g615lr-new-intel-core-ultra-9-gen-ii-275hx-24-cores-w-nvidia-rtx-5070-ti-12gb-ddr7-165hz-display-volt-green-full-package
226,https://citycenter.jo/gaming/gaming-peripherals/mouse/wireless-mouse-mouse/steelseries-rival-650-quantum-wireless-rapid-charging-battery-12k-cpi-truemove3-dual-optical-sensor-8-zone-rgb
227,https://citycenter.jo/gaming/gaming-gaming-pcs/custom-gaming-pcs/and-power-system/cc-power-9070xt-108-gaming-pc-new-9gen-amd-ryzen-7-9800x3d-8-cores-w-amd-radeon-rx-9070-xt-16gb-gddr6-liquid-cooler
228,https://citycenter.jo/computer-hardware-peripherals/peripherals-keyboard/logitech-mx-keys-mini-illuminated-wireless-bluetooth-backlit-usb-c-for-mac-arabic-english-layout-graphite
229,https://citycenter.jo/gaming/gaming-storage-drive/hard-drives/western-digital-4tb-wd-purple-surveillance-internal-hdd-256-mb-cache
230,https://citycenter.jo/gaming/gaming-gaming-pcs/custom-gaming-pcs/intel-power-system/cc-power-5080-105-gaming-pc-14gen-intel-core-i9-k-series-24-cores-w-nvidia-rtx-5080-16gb-liquid-cooler
231,https://citycenter.jo/gaming/gaming-monitor/gaming-monitors/asus-rog-swift-pg248q-24-fhd-180hz-g-sync-free-call-of-duty-code
232,https://citycenter.jo/gaming/gaming-memory-ram/desktop-memory/g-skill-gaming-aegis-16gb-1-x-16gb-ddr4-3000mhz
233,https://citycenter.jo/computer-hardware-storage/internal-external-hdds/wd-gold-12tb-enterprise-class-hdd-7200-rpm-256-mb-cache
234,https://citycenter.jo/pc-and-laptops/lenovo-v15-g4-2024-new-13th-gen-intel-core-i7-13620h-10-cores-w-high-performance-processor-business-class-customized-black
235,https://citycenter.jo/computer-hardware/components-hard-drive/hard-drive-server-hdd/hpe-1tb-6g-7-2k-sata-3-5-non-hot-plug-mdl-hdd
236,https://citycenter.jo/computer-hardware/tangem-wallet-pack-of-2-secure-crypto-wallet-trusted-cold-storage-for-bitcoin-ethereum-nft-s-more-coins-100-offline-hardware-wallet
237,https://citycenter.jo/gaming/gaming-storage-drive/hard-drives/lacie-rugged-mini-5tb-external-portable-hdd-usb-3-0-usb-2-0-compatible-drop-shock-dust-rain-resistant-shuttle-drive-for-mac-pc-orange
238,https://citycenter.jo/gaming/gaming-cpu-and-processor/processors-desktops/intel-new-13gen-core-i9-14900kf-24-cores-up-to-6-0-ghz-l2-l3-68mb-cache-unlocked-w-o-integrated-graphics-box
239,https://citycenter.jo/gaming/lenovo-thinkvision-s27-4e-ips-27-full-hd-99-srgb-100hz-eyesafe-low-blue-light-w-vga-hdmi-interface-black
240,https://citycenter.jo/gaming/gaming-peripherals/power-protection-upss/apc-surgearrest-essential-surge-protector-1x-universal-outlet-plug-uk-input
241,https://citycenter.jo/electronics/electronics-security-and-surveillance/tp-link-tapo-c310-outdoor-security-camera-built-in-siren-night-vision
242,https://citycenter.jo/gaming/gaming-peripherals/power-protection-upss/surge-protection/philips-power-strip-3-ac-outlet-1-x-usb-c-2-x-usb-with-overload-protection-2m-eu
243,https://citycenter.jo/gaming/gaming-diy-water-cooling/fittings/push-in-hd/ek-hd-adapter-female-12-16mm-nickel
244,https://citycenter.jo/computer-hardware-peripherals/peripherals-mouse/logitech-mx-master-3s-for-mac-wireless-mouse-2-4ghz-rf-bt-le-8000dpi-darkfield-optical-sensor-quiet-click-butons-magspeed-electromagnetic-scrolling-up-to-70-days-battery-pale-gray
245,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/gaming-laptop/lenovo-legion-pro-5-gen-10-2025-new-ai-powered-gaming-pc-intel-core-ultra-7-gen-ii-255hx-20-cores-w-nvidia-rtx-5070-8gb-ddr7-2-5k-oled-165hz-display-eclipse-black
246,https://citycenter.jo/pc-and-laptops/laptop-accessories-laptop-and-desktop/mcdodo-cc-7492-30w-1c-pd-fast-car-charger-36w-c-to-lighting-cable-1-2m-black
247,https://citycenter.jo/computer-hardware/components-case-and-chassis/mid-tower-case/cooler-master-haf-500-black-edition-high-airflow-mesh-argb-lighting-fans-usb-3-2-gen-2-type-c
248,https://citycenter.jo/computer-hardware-storage/kingston-fury-renegade-g5-4tb-pcie-5-0-nvme-m-2-ssd-up-to-14-800mb-s
249,https://citycenter.jo/computer-hardware/components-motherboard/desktop-intel-platform/asus-tuf-gaming-b760-plus-wifi-ddr5-intel-b760-lga-1700-atx-pcie-5-0-3x-pcie-4-0-m-2-2-5gb-ethernet-usb-3-2-gen-2x2-type-c
250,https://citycenter.jo/gaming/graphic-card-gaming/xfx-mercury-amd-radeon-rx-9070-xt-oc-gaming-edition-16gb-gddr6-256-bit-memory-3100-mhz-boost-clock-4096-stream-processors-20-gbps-memory-clock-pci-express-5-0-white
251,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/home-student/acer-nitro-v-16-2024-anv16-71-14gen-intel-core-i7-14650hx-16-cores-w-ddr5-memory-nvidia-rtx-4060-8gb-16-ips-165hz-display-black
252,https://citycenter.jo/computer-hardware/components-case-and-chassis/full-tower-case/thermaltake-cte-c750-tg-full-tower-centralized-thermal-efficiency-design-3x140mm-white-ct140-fans-pre-installed-tempered-glass-side-panel-front-panel-white
253,https://citycenter.jo/computer-hardware-peripherals/peripherals-cable/mcdodo-ca-2261-usb-a-to-lightning-fast-charging-function-1m-black
254,https://citycenter.jo/gaming/gaming-storage-drive/hard-drives/desktop-internal-hdds/wd-12tb-wd-purple-pro-surveillance-hard-drive-3-5-sata-7200-rpm-256-mb-cache
255,https://citycenter.jo/computer-hardware-storage/internal-external-hdds/wd-red-4tb-nas-hard-drive-256mb-cache-3-5-sata-internal
256,https://citycenter.jo/gaming/gaming-peripherals/cable/choetech-xcc-1002-gy-100w-usb-type-c-1-8-meter-braided-fast-charging-cable-grey
257,https://citycenter.jo/gaming/gaming-storage-drive/kingston-sdcs2-512gb-canvas-select-plus-512gb-class-10
258,https://citycenter.jo/computer-hardware/components-fan-and-heatsink/fan-and-heatsink-custom-liquid-cooling/custom-liquid-cooling-fittings/fittings-angled-adapters/angled-adapters-90
259,https://citycenter.jo/gaming/gaming-peripherals/mouse-pad?page=5
260,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/lightweight-laptop/dell-latitude-7455-2024-power-your-workflow-with-ai-pc-new-snapdragon-x-plus-10-cores-ai-powered-w-big-battery-life-ips-2-5k-touch-screen-gray
261,https://citycenter.jo/computer-hardware/components-motherboard/gigabyte-b760-gaming-x-ddr4-intel-b760-4x-ddr-dimm-2-5gbe-lan-3xm-2-atx-gaming-motherboard
262,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/business-laptop/hp-elitebook-x-flip-g1i-14-2025-next-gen-ai-pc-intel-ultra-7-gen-ii-258v-8-core-support-fast-charging-long-battery-life-w-privacy-screen-touch-screen-silver
263,https://citycenter.jo/gaming/gaming-diy-water-cooling/accessories/ek-cryofuel-250ml-solid-neon-green-fluid-concentrate
264,https://citycenter.jo/computer-hardware-peripherals/peripherals-mouse/glorious-model-d-68g-superlight-honeycomb-mouse-rgb-usb-mouse-matte-black
265,https://citycenter.jo/gaming/gaming-cooling/cooling-hydro-cooler-all-one/deepcool-le720-liquid-cooler-250w-tdp-aio-360mm-argb-pwm-fan-copper-heatsink-aluminium-radiator-anti-leak-tech-cpu-water-cooler-intel-amd-white
266,https://citycenter.jo/computer-hardware/components-solid-state-drive-ssd/sandisk-1tb-extreme-v2-portable-ssd-up-to-1050mb-s-usb-c-usb-3-2-gen-2-external-solid-state-drive
267,https://citycenter.jo/computer-hardware-peripherals/peripherals-cable/vcom-cg441-6feet-black-6ft-dvi-to-dvi-black
268,https://citycenter.jo/computer-hardware-peripherals/peripherals-combo?page=3
269,https://citycenter.jo/gaming/gaming-cases/cases-case-accessory/deepcool-rgb-200-ex-colour-led-strip-magnetic-lighting-kit
270,https://citycenter.jo/gaming/gaming-monitor/lcd-led-monitors/lg-24u411a-b-24-ips-full-hd-120hz-hdr10-1ms-up-to-99-srgb-dynamic-action-sync-borderless-design-black-stabilzer-hdmi-vga-interface-black
271,https://citycenter.jo/pc-and-laptops/pc-and-laptops-laptops/apple-new-macbook-air-15-2025-apple-m4-256gb-16gb-10-core-cpu-10-core-gpu-retina-true-tone-sky-blue
272,https://citycenter.jo/gaming/graphic-card-gaming/gigabyte-geforce-rtx-5070-gaming-oc-graphics-card-12gb-gddr7-192-bit-memory-2625-mhz-core-clock-6144-cuda-cores-28-gbps-memory-clock-pci-express-5-0
